Light,Time,O2 Signal,H2O2 signal,,H2O2,
138,16:09:46,0.60913,-0.024685,,,
138,16:09:47,0.60971,-0.027301,,,
138,16:09:48,0.61029,-0.027857,,,
138,16:09:49,0.6108,-0.028555,,,
138,16:09:50,0.61155,-0.029679,,,
138,16:09:51,0.61221,-0.031446,,,
138,16:09:52,0.61327,-0.033404,,,
138,16:09:53,0.61396,-0.035435,,,
138,16:09:54,0.61476,-0.036237,,,
138,16:09:55,0.6154,-0.036905,,,
138,16:09:56,0.616,-0.035824,,,
138,16:09:57,0.61658,-0.035722,,,
138,16:09:58,0.6167,-0.035887,,,
138,16:09:59,0.61722,-0.035712,,,
138,16:10:00,0.61772,-0.035023,,,
138,16:10:01,0.61828,-0.032667,,,
138,16:10:02,0.61912,-0.027777,,,
138,16:10:03,0.6204,-0.022125,,,
138,16:10:04,0.62154,-0.017844,,,
138,16:10:05,0.62225,-0.014868,,,
138,16:10:06,0.62291,-0.013894,,,
138,16:10:07,0.62309,-0.010078,,,
138,16:10:08,0.6233,-0.0095593,,,
138,16:10:09,0.62295,-0.009884,,,
138,16:10:10,0.62241,-0.010037,,,
138,16:10:11,0.62217,-0.010908,,,
138,16:10:12,0.62165,-0.012745,,,
138,16:10:13,0.6214,-0.014357,,,
138,16:10:14,0.6215,-0.016695,,,
138,16:10:15,0.62102,-0.01955,,,
138,16:10:16,0.62041,-0.021874,,,
138,16:10:17,0.61982,-0.024586,,,
138,16:10:18,0.61892,-0.027665,,,
138,16:10:19,0.61846,-0.031257,,,
138,16:10:20,0.61757,-0.035027,,,
138,16:10:21,0.61723,-0.039078,,,
138,16:10:22,0.61694,-0.041588,,,
138,16:10:23,0.61657,-0.040498,,,
138,16:10:24,0.61663,-0.038299,,,
138,16:10:25,0.61629,-0.03557,,,
138,16:10:26,0.61617,-0.032862,,,
138,16:10:27,0.61563,-0.029686,,,
138,16:10:28,0.61519,-0.026978,,,
138,16:10:29,0.61481,-0.024239,,,
138,16:10:30,0.61469,-0.021715,,,
138,16:10:31,0.6146,-0.019322,,,
138,16:10:32,0.61399,-0.017684,,,
138,16:10:33,0.61402,-0.017011,,,
138,16:10:34,0.61356,-0.016604,,,
138,16:10:35,0.61312,-0.015879,,,
138,16:10:36,0.613,-0.015308,,,
138,16:10:37,0.61286,-0.014893,,,
138,16:10:38,0.61287,-0.014507,,,
138,16:10:39,0.6123,-0.014001,,,
138,16:10:40,0.61199,-0.013785,,,
138,16:10:41,0.61144,-0.013783,,,
138,16:10:42,0.61083,-0.013729,,,
138,16:10:43,0.61025,-0.013684,,,
138,16:10:44,0.6096,-0.013592,,,
138,16:10:45,0.60904,-0.013566,,,
138,16:10:46,0.60855,-0.013661,,,
138,16:10:47,0.60814,-0.014297,,,
138,16:10:48,0.60802,-0.014887,,,
138,16:10:49,0.60806,-0.015284,,,
138,16:10:50,0.60753,-0.015721,,,
138,16:10:51,0.60701,-0.016231,,,
138,16:10:52,0.60686,-0.017217,,,
138,16:10:53,0.60668,-0.01808,,,
138,16:10:54,0.60696,-0.019045,,,
138,16:10:55,0.60685,-0.020596,,,
138,16:10:56,0.60702,-0.020133,,,
138,16:10:57,0.60706,-0.019823,,,
138,16:10:58,0.60709,-0.020165,,,
138,16:10:59,0.60737,-0.0212,,,
138,16:11:00,0.60908,-0.021163,,,
138,16:11:01,0.61143,-0.02136,,,
138,16:11:02,0.61295,-0.021251,,,
138,16:11:03,0.61353,-0.021628,,,
138,16:11:04,0.61352,-0.02189,,,
138,16:11:06,0.61302,-0.022424,,,
138,16:11:06,0.61236,-0.023015,,,
138,16:11:07,0.61165,-0.023566,,,
138,16:11:09,0.61162,-0.02409,,,
138,16:11:09,0.61143,-0.024078,,,
138,16:11:10,0.61139,-0.024574,,,
138,16:11:12,0.61157,-0.024633,,,
138,16:11:13,0.61139,-0.024265,,,
138,16:11:14,0.61136,-0.023621,,,
138,16:11:15,0.61151,-0.022957,,,
138,16:11:16,0.61157,-0.022183,,,
138,16:11:17,0.61156,-0.02108,,,
138,16:11:18,0.61198,-0.020561,,,
138,16:11:19,0.61238,-0.019303,,,
138,16:11:20,0.61299,-0.018875,,,
138,16:11:21,0.61361,-0.018196,,,
138,16:11:22,0.61385,-0.018183,,,
138,16:11:23,0.61468,-0.017762,,,
138,16:11:24,0.61534,-0.01748,,,
138,16:11:25,0.6167,-0.018045,,,
138,16:11:26,0.61774,-0.018432,,,
138,16:11:27,0.61854,-0.018207,,,
138,16:11:28,0.61891,-0.017379,,,
138,16:11:29,0.61937,-0.01641,,,
138,16:11:30,0.61984,-0.015747,,,
138,16:11:31,0.61978,-0.01498,,,
138,16:11:32,0.61939,-0.014274,,,
138,16:11:33,0.61902,-0.014122,,,
138,16:11:34,0.61897,-0.013987,,,
138,16:11:35,0.61885,-0.014158,,,
138,16:11:36,0.61847,-0.013982,,,
138,16:11:37,0.61803,-0.013836,,,
138,16:11:38,0.61756,-0.013864,,,
138,16:11:39,0.61674,-0.013916,,,
138,16:11:40,0.61671,-0.0139,,,
138,16:11:41,0.61668,-0.013979,,,
138,16:11:42,0.61644,-0.014401,,,
138,16:11:43,0.61618,-0.015065,,,
138,16:11:44,0.61579,-0.015887,,,
138,16:11:45,0.61523,-0.01707,,,
138,16:11:46,0.61449,-0.017961,,,
138,16:11:47,0.61342,-0.018898,,,
138,16:11:48,0.61223,-0.01952,,,
138,16:11:49,0.61111,-0.020636,,,
138,16:11:50,0.60984,-0.021169,,,
138,16:11:51,0.60912,-0.021773,,,
138,16:11:52,0.60815,-0.022363,,,
138,16:11:53,0.60724,-0.022907,,,
138,16:11:54,0.60636,-0.022883,,,
138,16:11:55,0.60564,-0.022804,,,
138,16:11:56,0.6049,-0.022522,,,
138,16:11:57,0.60412,-0.022116,,,
138,16:11:58,0.60317,-0.022481,,,
138,16:11:59,0.60179,-0.022807,,,
138,16:12:00,0.60049,-0.02219,,,
138,16:12:01,0.59943,-0.021823,,,
138,16:12:02,0.59817,-0.021165,,,
138,16:12:03,0.59708,-0.020746,,,
138,16:12:04,0.59619,-0.01989,,,
138,16:12:05,0.59521,-0.019092,,,
138,16:12:06,0.59499,-0.018421,,,
138,16:12:07,0.59468,-0.017986,,,
138,16:12:08,0.59444,-0.017888,,,
138,16:12:09,0.59408,-0.018126,,,
138,16:12:10,0.59412,-0.018373,,,
138,16:12:11,0.59399,-0.017354,,,
138,16:12:12,0.59378,-0.017462,,,
138,16:12:13,0.59386,-0.01821,,,
138,16:12:14,0.59411,-0.019231,,,
138,16:12:15,0.59446,-0.020398,,,
138,16:12:16,0.59484,-0.022246,,,
138,16:12:17,0.59533,-0.023569,,,
138,16:12:18,0.59567,-0.023625,,,
138,16:12:19,0.59596,-0.02326,,,
138,16:12:20,0.59635,-0.022929,,,
138,16:12:21,0.59681,-0.022365,,,
138,16:12:22,0.59766,-0.022372,,,
138,16:12:23,0.59827,-0.022619,,,
138,16:12:24,0.59906,-0.022893,,,
138,16:12:25,0.59966,-0.022986,,,
138,16:12:26,0.60015,-0.023521,,,
138,16:12:27,0.60077,-0.02368,,,
138,16:12:28,0.60172,-0.023889,,,
138,16:12:29,0.60287,-0.023687,,,
138,16:12:30,0.60403,-0.023457,,,
138,16:12:31,0.60527,-0.022799,,,
138,16:12:32,0.6068,-0.022336,,,
138,16:12:33,0.60795,-0.021715,,,
138,16:12:34,0.60905,-0.021325,,,
138,16:12:35,0.6094,-0.020715,,,
138,16:12:36,0.60923,-0.020579,,,
138,16:12:37,0.60862,-0.019986,,,
138,16:12:38,0.60793,-0.019666,,,
138,16:12:39,0.60739,-0.019551,,,
138,16:12:40,0.60683,-0.019425,,,
138,16:12:41,0.60632,-0.018825,,,
138,16:12:42,0.60621,-0.018452,,,
138,16:12:43,0.60621,-0.018494,,,
138,16:12:44,0.60625,-0.018009,,,
138,16:12:45,0.60611,-0.017537,,,
138,16:12:46,0.60623,-0.017016,,,
138,16:12:47,0.60619,-0.016543,,,
138,16:12:48,0.60638,-0.016136,,,
138,16:12:49,0.60678,-0.015842,,,
138,16:12:50,0.60701,-0.015735,,,
138,16:12:51,0.60706,-0.016026,,,
138,16:12:52,0.60709,-0.01609,,,
138,16:12:53,0.60722,-0.016121,,,
138,16:12:54,0.60771,-0.016528,,,
138,16:12:55,0.60821,-0.01663,,,
138,16:12:56,0.60893,-0.017161,,,
138,16:12:57,0.60957,-0.017834,,,
138,16:12:58,0.61012,-0.017898,,,
138,16:12:59,0.6108,-0.017821,,,
138,16:13:00,0.61158,-0.017991,,,
138,16:13:01,0.61249,-0.017851,,,
138,16:13:02,0.61372,-0.017439,,,
138,16:13:03,0.61491,-0.017853,,,
138,16:13:04,0.61622,-0.017913,,,
138,16:13:05,0.61717,-0.018254,,,
138,16:13:06,0.6175,-0.017996,,,
138,16:13:07,0.61803,-0.017727,,,
138,16:13:08,0.61862,-0.017854,,,
138,16:13:09,0.61971,-0.018431,,,
138,16:13:10,0.62086,-0.018504,,,
138,16:13:11,0.62192,-0.018884,,,
138,16:13:12,0.62329,-0.018905,,,
138,16:13:13,0.6257,-0.018315,,,
138,16:13:14,0.62748,-0.018009,,,
138,16:13:15,0.62778,-0.018154,,,
138,16:13:16,0.62697,-0.019194,,,
138,16:13:17,0.62571,-0.020673,,,
138,16:13:18,0.62408,-0.021736,,,
138,16:13:19,0.62196,-0.022311,,,
138,16:13:20,0.61954,-0.022813,,,
138,16:13:21,0.61699,-0.023496,,,
138,16:13:22,0.61449,-0.024327,,,
138,16:13:23,0.61204,-0.024964,,,
138,16:13:24,0.60954,-0.026017,,,
138,16:13:25,0.60802,-0.026262,,,
138,16:13:26,0.60681,-0.025612,,,
138,16:13:27,0.60607,-0.025781,,,
138,16:13:28,0.60492,-0.02536,,,
138,16:13:29,0.60408,-0.024638,,,
138,16:13:30,0.60321,-0.02371,,,
138,16:13:31,0.60222,-0.022577,,,
138,16:13:32,0.60167,-0.02185,,,
138,16:13:33,0.60116,-0.021265,,,
138,16:13:34,0.60063,-0.020466,,,
138,16:13:35,0.59983,-0.020068,,,
138,16:13:36,0.5991,-0.01973,,,
138,16:13:37,0.59866,-0.019942,,,
138,16:13:38,0.59887,-0.020489,,,
138,16:13:39,0.59847,-0.021095,,,
138,16:13:40,0.5977,-0.021746,,,
138,16:13:41,0.5967,-0.022281,,,
138,16:13:42,0.59587,-0.022656,,,
138,16:13:43,0.59492,-0.022596,,,
138,16:13:44,0.59427,-0.023064,,,
138,16:13:45,0.59401,-0.023062,,,
138,16:13:46,0.59389,-0.023162,,,
138,16:13:47,0.59446,-0.023755,,,
138,16:13:48,0.59567,-0.023864,,,
138,16:13:49,0.59765,-0.023876,,,
138,16:13:50,0.59967,-0.023829,,,
138,16:13:51,0.60111,-0.023685,,,
138,16:13:52,0.60248,-0.023378,,,
138,16:13:53,0.60342,-0.023287,,,
138,16:13:54,0.60403,-0.022733,,,
138,16:13:55,0.60468,-0.022158,,,
138,16:13:56,0.60515,-0.022071,,,
138,16:13:57,0.6057,-0.022205,,,
138,16:13:58,0.60615,-0.022422,,,
138,16:13:59,0.6069,-0.022025,,,
138,16:14:00,0.60752,-0.022148,,,
138,16:14:01,0.60846,-0.021786,,,
138,16:14:02,0.60935,-0.022095,,,
138,16:14:03,0.61013,-0.022804,,,
138,16:14:04,0.61111,-0.023875,,,
138,16:14:05,0.61203,-0.024629,,,
138,16:14:06,0.61276,-0.025033,,,
138,16:14:07,0.6134,-0.025334,,,
138,16:14:08,0.61368,-0.025251,,,
138,16:14:09,0.61389,-0.025031,,,
138,16:14:10,0.61394,-0.024964,,,
138,16:14:11,0.61392,-0.024917,,,
138,16:14:12,0.61366,-0.025265,,,
138,16:14:13,0.6138,-0.025493,,,
138,16:14:14,0.61368,-0.02554,,,
138,16:14:15,0.61359,-0.024526,,,
138,16:14:16,0.614,-0.026055,,,
138,16:14:17,0.61407,-0.027132,,,
138,16:14:18,0.61454,-0.027387,,,
138,16:14:19,0.61495,-0.02775,,,
138,16:14:20,0.61514,-0.02766,,,
138,16:14:21,0.61549,-0.027062,,,
138,16:14:22,0.61603,-0.026385,,,
138,16:14:23,0.6164,-0.025632,,,
138,16:14:24,0.6171,-0.024682,,,
138,16:14:25,0.61775,-0.024165,,,
138,16:14:26,0.6179,-0.02398,,,
138,16:14:27,0.61773,-0.023769,,,
138,16:14:28,0.61691,-0.023249,,,
138,16:14:29,0.61589,-0.022794,,,
138,16:14:30,0.61484,-0.022575,,,
138,16:14:31,0.61391,-0.021916,,,
138,16:14:32,0.61328,-0.019203,,,
138,16:14:33,0.61264,-0.016208,,,
138,16:14:34,0.61221,-0.013156,,,
138,16:14:35,0.61204,-0.01301,,,
138,16:14:36,0.6117,-0.013095,,,
138,16:14:37,0.61155,-0.060198,,,
138,16:14:38,0.61181,-0.031622,,,
138,16:14:39,0.61199,-0.021356,,,
138,16:14:40,0.61229,-0.020054,,,
138,16:14:41,0.61265,-0.018632,,,
138,16:14:42,0.61299,-0.018396,,,
138,16:14:43,0.61306,-0.019053,,,
138,16:14:44,0.61301,-0.018822,,,
138,16:14:45,0.61297,-0.019623,,,
138,16:14:46,0.61274,-0.020089,,,
138,16:14:47,0.61248,-0.019484,,,
138,16:14:48,0.6119,-0.019073,,,
138,16:14:49,0.61159,-0.018835,,,
138,16:14:50,0.61094,-0.018581,,,
138,16:14:51,0.61028,-0.018191,,,
138,16:14:52,0.60947,-0.018011,,,
138,16:14:53,0.60869,-0.017684,,,
138,16:14:54,0.6079,-0.017507,,,
138,16:14:55,0.60708,-0.017335,,,
138,16:14:56,0.60624,-0.017249,,,
138,16:14:57,0.60563,-0.01704,,,
138,16:14:58,0.60458,-0.017495,,,
138,16:14:59,0.60378,-0.018891,,,
138,16:15:00,0.60305,-0.020179,,,
138,16:15:01,0.60194,-0.020659,,,
138,16:15:02,0.60062,-0.020738,,,
138,16:15:03,0.59926,-0.020942,,,
138,16:15:04,0.59744,-0.021224,,,
138,16:15:05,0.5957,-0.021181,,,
138,16:15:06,0.59407,-0.020804,,,
138,16:15:07,0.59226,-0.020242,,,
138,16:15:08,0.59101,-0.019666,,,
138,16:15:09,0.58966,-0.019341,,,
138,16:15:10,0.58887,-0.018732,,,
138,16:15:11,0.58829,-0.018271,,,
138,16:15:12,0.58784,-0.017518,,,
138,16:15:13,0.58763,-0.017086,,,
138,16:15:14,0.58774,-0.016645,,,
138,16:15:15,0.58761,-0.016786,,,
138,16:15:16,0.5878,-0.016343,,,
138,16:15:17,0.58832,-0.016258,,,
138,16:15:18,0.58885,-0.016479,,,
138,16:15:19,0.58942,-0.016583,,,
138,16:15:20,0.59014,-0.016411,,,
138,16:15:21,0.59077,-0.016604,,,
138,16:15:22,0.59108,-0.01655,,,
138,16:15:23,0.59176,-0.016446,,,
138,16:15:24,0.59222,-0.016255,,,
138,16:15:25,0.59292,-0.015824,,,
138,16:15:26,0.59423,-0.015517,,,
138,16:15:27,0.59533,-0.015062,,,
138,16:15:28,0.59668,-0.014704,,,
138,16:15:29,0.59819,-0.014274,,,
138,16:15:30,0.59951,-0.013838,,,
138,16:15:31,0.60042,-0.013411,,,
138,16:15:32,0.60149,-0.01295,,,
138,16:15:33,0.60259,-0.013087,,,
138,16:15:34,0.60378,-0.012811,,,
138,16:15:35,0.6047,-0.012539,,,
138,16:15:36,0.60609,-0.012236,,,
138,16:15:37,0.60693,-0.012168,,,
138,16:15:38,0.60811,-0.01197,,,
138,16:15:39,0.60904,-0.012179,,,
138,16:15:40,0.61008,-0.012659,,,
138,16:15:41,0.61098,-0.012807,,,
138,16:15:42,0.61202,-0.013304,,,
138,16:15:43,0.61301,-0.013933,,,
138,16:15:44,0.61384,-0.015144,,,
138,16:15:45,0.61477,-0.016961,,,
138,16:15:46,0.61516,-0.020142,,,
138,16:15:47,0.61533,-0.023586,,,
138,16:15:48,0.6154,-0.026791,,,
138,16:15:49,0.61513,-0.029825,,,
138,16:15:50,0.6144,-0.03086,,,
138,16:15:51,0.61422,-0.030156,,,
138,16:15:52,0.6138,-0.028547,,,
138,16:15:53,0.61364,-0.026793,,,
138,16:15:54,0.61356,-0.025236,,,
138,16:15:55,0.61382,-0.023487,,,
138,16:15:56,0.614,-0.022472,,,
138,16:15:57,0.61432,-0.021074,,,
138,16:15:58,0.6142,-0.018957,,,
138,16:15:59,0.61435,-0.01661,,,
138,16:16:00,0.6145,-0.014936,,,
138,16:16:01,0.61535,-0.01391,,,
138,16:16:02,0.61678,-0.013863,,,
138,16:16:03,0.61896,-0.014094,,,
138,16:16:04,0.62211,-0.013938,,,
138,16:16:05,0.62524,-0.013041,,,
138,16:16:06,0.62809,-0.01257,,,
138,16:16:07,0.63037,-0.012656,,,
138,16:16:08,0.63216,-0.012477,,,
138,16:16:09,0.63369,-0.012437,,,
138,16:16:10,0.63511,-0.012316,,,
138,16:16:11,0.63721,-0.011783,,,
138,16:16:12,0.63892,-0.011493,,,
138,16:16:13,0.64042,-0.011426,,,
138,16:16:14,0.64229,-0.011402,,,
138,16:16:15,0.64388,-0.011232,,,
138,16:16:16,0.64623,-0.011319,,,
138,16:16:17,0.648,-0.01141,,,
138,16:16:18,0.6492,-0.011785,,,
138,16:16:19,0.64991,-0.012138,,,
138,16:16:20,0.65026,-0.012913,,,
138,16:16:21,0.65019,-0.013486,,,
138,16:16:22,-1,-1,,,
138,16:16:23,0.65015,-0.015103,,,
138,16:16:24,0.6494,-0.016014,,,
138,16:16:25,0.64898,-0.016048,,,
138,16:16:26,0.64883,-0.017222,,,
138,16:16:27,0.64929,-0.017994,,,
138,16:16:28,0.65033,-0.018342,,,
138,16:16:29,0.65218,-0.019708,,,
138,16:16:30,0.65434,-0.021557,,,
138,16:16:31,0.65641,-0.022264,,,
138,16:16:32,0.65792,-0.023569,,,
138,16:16:33,0.6591,-0.024733,,,
138,16:16:34,0.65951,-0.026336,,,
138,16:16:35,0.65927,-0.028349,,,
138,16:16:36,0.6584,-0.028984,,,
138,16:16:37,0.65735,-0.029145,,,
138,16:16:38,0.65638,-0.030632,,,
138,16:16:39,0.65433,-0.031214,,,
138,16:16:40,0.65202,-0.03187,,,
138,16:16:41,0.64917,-0.032296,,,
138,16:16:42,0.6463,-0.032696,,,
138,16:16:43,0.64347,-0.032461,,,
138,16:16:44,0.64108,-0.032824,,,
138,16:16:45,0.63969,-0.03186,,,
138,16:16:46,0.63873,-0.032135,,,
138,16:16:47,0.63827,-0.030246,,,
138,16:16:48,0.63868,-0.029103,,,
138,16:16:49,0.63865,-0.027584,,,
138,16:16:50,0.63909,-0.025107,,,
138,16:16:51,0.6393,-0.023979,,,
138,16:16:52,0.63928,-0.023365,,,
138,16:16:53,0.63919,-0.02217,,,
138,16:16:54,0.63864,-0.022724,,,
138,16:16:55,0.63826,-0.020741,,,
138,16:16:56,0.63779,-0.018856,,,
138,16:16:57,0.63745,-0.01756,,,
138,16:16:58,0.63703,-0.016828,,,
138,16:16:59,0.63596,-0.015996,,,
138,16:17:00,0.63476,-0.015372,,,
138,16:17:01,0.63336,-0.014758,,,
138,16:17:02,0.63247,-0.014722,,,
138,16:17:03,0.63133,-0.01395,,,
138,16:17:04,0.63031,-0.013413,,,
138,16:17:05,0.62901,-0.012716,,,
138,16:17:06,0.62728,-0.01323,,,
138,16:17:07,0.6243,-0.012712,,,
138,16:17:08,0.62044,-0.012407,,,
138,16:17:09,0.61617,-0.012301,,,
138,16:17:10,0.6142,-0.011652,,,
138,16:17:11,0.61306,-0.011635,,,
138,16:17:12,0.61313,-0.01181,,,
138,16:17:13,0.61325,-0.01178,,,
138,16:17:14,0.61467,-0.011227,,,
138,16:17:15,0.61721,-0.011343,,,
138,16:17:16,0.61817,-0.011649,,,
138,16:17:17,0.61767,-0.011696,,,
138,16:17:18,0.61633,-0.012978,,,
138,16:17:19,0.61485,-0.012449,,,
138,16:17:20,0.6132,-0.014047,,,
138,16:17:21,0.61046,-0.014121,,,
138,16:17:22,0.60807,-0.014027,,,
138,16:17:23,0.60618,-0.013456,,,
138,16:17:24,0.60388,-0.013711,,,
138,16:17:25,0.60224,-0.013552,,,
138,16:17:26,0.59976,-0.012896,,,
138,16:17:27,0.59617,-0.012721,,,
138,16:17:28,0.59229,-0.012891,,,
138,16:17:29,0.58814,-0.012993,,,
138,16:17:30,0.58411,-0.012852,,,
138,16:17:31,0.58071,-0.01277,,,
138,16:17:32,0.57839,-0.012701,,,
138,16:17:33,0.57659,-0.012741,,,
138,16:17:34,0.57479,-0.012554,,,
138,16:17:35,0.57413,-0.012199,,,
138,16:17:36,0.5741,-0.012087,,,
138,16:17:37,0.57473,-0.011883,,,
138,16:17:38,0.57598,-0.011667,,,
138,16:17:39,0.57782,-0.011869,,,
138,16:17:40,0.58013,-0.011984,,,
138,16:17:41,0.58259,-0.011643,,,
138,16:17:42,0.58563,-0.011473,,,
138,16:17:43,0.58837,-0.011305,,,
138,16:17:44,0.59077,-0.011158,,,
138,16:17:45,0.59299,-0.010859,,,
138,16:17:46,0.59494,-0.010763,,,
138,16:17:47,0.59695,-0.010297,,,
138,16:17:48,0.59938,-0.010423,,,
138,16:17:49,0.60127,-0.010656,,,
138,16:17:50,0.60344,-0.011461,,,
138,16:17:51,0.60568,-0.010422,,,
138,16:17:52,0.60735,-0.010494,,,
138,16:17:53,0.60895,-0.010384,,,
138,16:17:54,0.61001,-0.010431,,,
138,16:17:55,0.61086,-0.010614,,,
138,16:17:56,0.6114,-0.011167,,,
138,16:17:57,0.61181,-0.012272,,,
138,16:17:58,0.61188,-0.01307,,,
138,16:17:59,0.6123,-0.013345,,,
138,16:18:00,0.61264,-0.013375,,,
138,16:18:01,0.61308,-0.014339,,,
138,16:18:02,0.61346,-0.015745,,,
138,16:18:03,0.6138,-0.016385,,,
138,16:18:04,0.61439,-0.016315,,,
138,16:18:05,0.61506,-0.016316,,,
138,16:18:06,0.61553,-0.016716,,,
138,16:18:07,0.61614,-0.018373,,,
138,16:18:08,0.61673,-0.02129,,,
138,16:18:09,0.61718,-0.023202,,,
138,16:18:10,0.6171,-0.026239,,,
138,16:18:11,0.6171,-0.030329,,,
138,16:18:12,0.61665,-0.032697,,,
138,16:18:13,0.61622,-0.036247,,,
138,16:18:14,0.61539,-0.03959,,,
138,16:18:15,0.61427,-0.04267,,,
138,16:18:16,0.61333,-0.044252,,,
138,16:18:17,0.61255,-0.044093,,,
138,16:18:18,0.6119,-0.043436,,,
138,16:18:19,0.6109,-0.040882,,,
138,16:18:20,0.61025,-0.03871,,,
138,16:18:21,0.60963,-0.037608,,,
138,16:18:22,0.60915,-0.036634,,,
138,16:18:23,0.60864,-0.036889,,,
138,16:18:24,0.60837,-0.038314,,,
138,16:18:25,0.60788,-0.040575,,,
138,16:18:26,0.60721,-0.04435,,,
138,16:18:27,0.60665,-0.04678,,,
138,16:18:28,0.60622,-0.049165,,,
138,16:18:29,0.60574,-0.052215,,,
138,16:18:30,0.60527,-0.055482,,,
138,16:18:31,0.605,-0.057578,,,
138,16:18:32,0.60508,-0.058944,,,
138,16:18:33,0.60499,-0.059899,,,
138,16:18:34,0.60512,-0.061301,,,
138,16:18:35,0.60588,-0.059435,,,
138,16:18:36,0.60697,-0.056407,,,
138,16:18:37,0.60813,-0.052452,,,
138,16:18:38,0.60945,-0.047636,,,
138,16:18:39,0.61018,-0.04342,,,
138,16:18:40,0.61048,-0.03887,,,
138,16:18:41,0.61023,-0.034803,,,
138,16:18:42,0.60996,-0.032532,,,
138,16:18:43,0.60933,-0.028881,,,
138,16:18:44,0.60892,-0.026428,,,
138,16:18:45,0.60837,-0.025803,,,
138,16:18:46,0.60736,-0.026505,,,
138,16:18:47,0.60538,-0.02695,,,
138,16:18:48,0.60255,-0.026489,,,
138,16:18:49,0.60007,-0.026107,,,
138,16:18:50,0.59727,-0.025678,,,
138,16:18:51,0.59495,-0.025491,,,
138,16:18:52,0.59298,-0.026022,,,
138,16:18:53,0.59152,-0.025857,,,
138,16:18:54,0.58991,-0.025621,,,
138,16:18:55,0.58886,-0.026018,,,
138,16:18:56,0.5878,-0.027399,,,
138,16:18:57,0.58712,-0.028999,,,
138,16:18:58,0.58644,-0.030401,,,
138,16:18:59,0.5862,-0.03241,,,
138,16:19:00,0.58591,-0.034306,,,
138,16:19:01,0.58546,-0.0361,,,
138,16:19:02,0.58516,-0.037197,,,
138,16:19:03,0.58474,-0.038596,,,
138,16:19:04,0.58416,-0.037481,,,
138,16:19:05,0.58307,-0.037056,,,
138,16:19:06,0.58232,-0.035775,,,
138,16:19:07,0.58165,-0.032878,,,
138,16:19:08,0.58144,-0.027889,,,
138,16:19:09,0.58166,-0.023635,,,
138,16:19:10,0.58226,-0.02056,,,
138,16:19:11,0.58262,-0.018453,,,
138,16:19:12,0.58328,-0.018397,,,
138,16:19:13,0.58403,-0.020729,,,
138,16:19:14,0.58468,-0.022691,,,
138,16:19:15,0.58561,-0.024016,,,
138,16:19:16,0.58617,-0.025233,,,
138,16:19:17,0.58695,-0.027223,,,
138,16:19:18,0.58776,-0.028364,,,
138,16:19:19,0.58812,-0.029108,,,
138,16:19:20,0.58868,-0.029875,,,
138,16:19:21,0.58904,-0.03045,,,
138,16:19:22,0.58943,-0.030678,,,
138,16:19:23,0.58971,-0.030681,,,
138,16:19:24,0.58999,-0.031353,,,
138,16:19:25,0.59043,-0.031701,,,
138,16:19:26,0.59119,-0.032294,,,
138,16:19:27,0.59191,-0.032394,,,
138,16:19:28,0.59308,-0.029942,,,
138,16:19:29,0.59404,-0.026775,,,
138,16:19:30,0.59489,-0.024447,,,
138,16:19:31,0.59589,-0.021338,,,
138,16:19:32,0.59642,-0.019539,,,
138,16:19:33,0.59696,-0.018371,,,
138,16:19:34,0.59748,-0.017531,,,
138,16:19:35,0.59797,-0.017347,,,
138,16:19:36,0.59858,-0.017347,,,
138,16:19:37,0.60132,-0.018391,,,
138,16:19:38,0.60369,-0.019639,,,
138,16:19:39,0.60534,-0.021333,,,
138,16:19:40,0.60668,-0.022257,,,
138,16:19:41,0.60751,-0.023477,,,
138,16:19:42,0.60877,-0.023418,,,
138,16:19:43,0.60996,-0.023817,,,
138,16:19:44,0.61035,-0.024594,,,
138,16:19:45,0.61068,-0.025183,,,
138,16:19:46,0.6111,-0.025341,,,
138,16:19:47,0.61168,-0.025794,,,
138,16:19:48,0.61229,-0.025772,,,
138,16:19:49,0.61293,-0.024992,,,
138,16:19:50,0.61283,-0.023914,,,
138,16:19:51,0.6127,-0.022573,,,
138,16:19:52,0.6127,-0.021865,,,
138,16:19:53,0.6124,-0.021787,,,
138,16:19:54,0.61271,-0.022342,,,
138,16:19:55,0.61339,-0.023128,,,
138,16:19:56,0.61361,-0.023437,,,
138,16:19:57,0.61377,-0.023923,,,
138,16:19:58,0.61397,-0.024399,,,
138,16:19:59,0.61413,-0.024682,,,
138,16:20:00,0.61473,-0.024831,,,
138,16:20:01,0.61565,-0.024869,,,
138,16:20:02,0.61602,-0.024619,,,
138,16:20:03,0.61636,-0.024041,,,
138,16:20:04,0.61673,-0.023348,,,
138,16:20:05,0.61721,-0.022108,,,
138,16:20:06,0.61802,-0.020415,,,
138,16:20:07,0.61853,-0.019564,,,
138,16:20:08,0.61893,-0.018731,,,
138,16:20:09,0.61894,-0.018347,,,
138,16:20:10,0.61948,-0.018485,,,
138,16:20:11,0.61994,-0.017904,,,
138,16:20:12,0.61984,-0.017516,,,
138,16:20:13,0.61971,-0.017286,,,
138,16:20:14,0.6205,-0.017184,,,
138,16:20:15,0.62128,-0.017107,,,
138,16:20:16,0.62266,-0.016569,,,
138,16:20:17,0.62493,-0.015959,,,
138,16:20:18,0.62705,-0.014602,,,
138,16:20:19,0.62941,-0.013677,,,
138,16:20:20,0.63188,-0.012957,,,
138,16:20:21,0.6343,-0.012625,,,
